CNTY_ST,STUSAB,FIPS,PPOV,PFHH,PHSLS,PUNEM,LO_POV,YCOORD,XCOORD,OTMIG,SQRTPPOV,PHSPLUS
Gulf County  FL,FL,12045,0.21297000000,0.21571400000,0.64070000000,0.05983100000,-1.30711800000,-1055451.11758000000,994370.10132500000,0.159212,0.461487,0.359300
Hamilton County  FL,FL,12047,0.35969000000,0.28414900000,0.74002500000,0.07051400000,-0.57670800000,-968482.75013900000,1194873.60411300000,0.129826,0.599742,0.259975
Hardee County  FL,FL,12049,0.31097000000,0.17380600000,0.75069300000,0.09736500000,-0.79559000000,-1281759.01617000000,1349953.79188900000,0.185702,0.557647,0.249307
Hendry County  FL,FL,12051,0.30959000000,0.20756900000,0.76938900000,0.07809500000,-0.80203900000,-1374671.87961000000,1427612.29297600000,0.204315,0.556408,0.230611
Hernando County  FL,FL,12053,0.16397600000,0.21837900000,0.59982700000,0.05215500000,-1.62893900000,-1174494.63484000000,1274582.95523000000,0.169106,0.404940,0.400173
Highlands County  FL,FL,12055,0.26296700000,0.24304800000,0.61255600000,0.04408800000,-1.03060500000,-1291043.35852000000,1396845.97355200000,0.177430,0.512803,0.387444
Hillsborough County  FL,FL,12057,0.17648000000,0.25510000000,0.47179700000,0.05657500000,-1.54038000000,-1241195.90016000000,1295419.89023700000,0.158299,0.420095,0.528203
Holmes County  FL,FL,12059,0.25918000000,0.20037500000,0.72385300000,0.06217900000,-1.05023600000,-961099.01003400000,929101.60810099900,0.173966,0.509097,0.276147
Indian River County  FL,FL,12061,0.14260600000,0.23510100000,0.49200500000,0.04478600000,-1.79381400000,-1241115.35584000000,1459640.63672300000,0.153702,0.377632,0.507995
Jackson County  FL,FL,12063,0.23780300000,0.27347100000,0.63728700000,0.05707100000,-1.16476200000,-962792.78392500000,984421.70611799900,0.167912,0.487650,0.362713
Jefferson County  FL,FL,12065,0.22110000000,0.25382900000,0.60286900000,0.04832000000,-1.25926600000,-986952.72382299900,1109509.07880000000,0.166903,0.470213,0.397131
Lafayette County  FL,FL,12067,0.25334200000,0.16071400000,0.72649700000,0.04511300000,-1.08086600000,-1027601.91168000000,1181622.61517199000,0.204545,0.503331,0.273503
Lake County  FL,FL,12069,0.16288900000,0.20988000000,0.55676900000,0.03897700000,-1.63688800000,-1141469.49351000000,1337213.74795700000,0.156863,0.403595,0.443231
Lee County  FL,FL,12071,0.15742000000,0.22874100000,0.51717100000,0.03735600000,-1.67755000000,-1382337.82184000000,1363285.99457699000,0.140533,0.396762,0.482829
Leon County  FL,FL,12073,0.16812700000,0.29015600000,0.28032700000,0.08309900000,-1.59896100000,-989293.89793300000,1074337.68343600000,0.259694,0.410033,0.719673
Levy County  FL,FL,12075,0.26921100000,0.25368000000,0.65412400000,0.06118400000,-0.99862800000,-1094869.48575000000,1232469.52463299000,0.181033,0.518855,0.345876
Liberty County  FL,FL,12077,0.25930900000,0.25955200000,0.75391900000,0.04962000000,-1.04956100000,-1020123.18611000000,1022110.97822400000,0.099042,0.509224,0.246081
Madison County  FL,FL,12079,0.30221800000,0.31439400000,0.67535300000,0.05434500000,-0.83675700000,-980951.64407299900,1148154.02365299000,0.154563,0.549744,0.324647
Manatee County  FL,FL,12081,0.15909000000,0.23823300000,0.52065300000,0.03561000000,-1.66501100000,-1291409.52600000000,1302579.62642499000,0.144684,0.398861,0.479347
Marion County  FL,FL,12083,0.20683700000,0.25322800000,0.58649800000,0.05810600000,-1.34409900000,-1097286.18051000000,1297580.01186200000,0.150235,0.454793,0.413502
Martin County  FL,FL,12085,0.14266500000,0.19579300000,0.44590300000,0.04215700000,-1.79333000000,-1305625.19165000000,1487732.12765700000,0.188068,0.377710,0.554097
Miami-Dade County  FL,FL,12086,0.23238800000,0.26761400000,0.54897100000,0.08742100000,-1.19487400000,-1467465.93664000000,1502742.32178799000,0.000000,0.482066,0.451029
Monroe County  FL,FL,12087,0.12227200000,0.20464800000,0.45493600000,0.03206000000,-1.97109100000,-1502705.52823000000,1457073.02546099000,0.260874,0.349674,0.545064
Nassau County  FL,FL,12089,0.11546900000,0.17302600000,0.55017000000,0.04786500000,-2.03605100000,-940292.07788600000,1296963.43419400000,0.168141,0.339807,0.449830
Okaloosa County  FL,FL,12091,0.13020800000,0.19958000000,0.41302500000,0.04718300000,-1.89911800000,-988305.03831300000,860475.36987599900,0.243422,0.360843,0.586975
Okeechobee County  FL,FL,12093,0.21338000000,0.21365100000,0.70590600000,0.04669300000,-1.30467100000,-1279290.18907000000,1438797.74921600000,0.186219,0.461931,0.294094
Orange County  FL,FL,12095,0.16764600000,0.25267000000,0.44810300000,0.05025900000,-1.60240300000,-1162620.26427000000,1377626.80560300000,0.207240,0.409446,0.551897
Osceola County  FL,FL,12097,0.15252800000,0.21731300000,0.55943500000,0.05004400000,-1.71491100000,-1209437.42157000000,1402003.14843799000,0.185730,0.390548,0.440565
Palm Beach County  FL,FL,12099,0.14648400000,0.22711600000,0.44769500000,0.04957600000,-1.76244600000,-1353184.56330000000,1492616.44017100000,0.138248,0.382732,0.552305
Pasco County  FL,FL,12101,0.15867800000,0.20799100000,0.59633900000,0.04652800000,-1.66809600000,-1200752.22670000000,1281431.88819000000,0.146327,0.398344,0.403661
Pinellas County  FL,FL,12103,0.14353400000,0.26844000000,0.46719000000,0.04263200000,-1.78624400000,-1247898.59246000000,1257027.62836300000,0.150007,0.378859,0.532810
Polk County  FL,FL,12105,0.19635900000,0.24407800000,0.60015200000,0.05727700000,-1.40920900000,-1230180.14412000000,1352663.53337000000,0.138963,0.443124,0.399848
Putnam County  FL,FL,12107,0.30757000000,0.26799000000,0.67671900000,0.05712500000,-0.81150300000,-1049161.78465000000,1319542.87095900000,0.145334,0.554590,0.323281
St. Johns County  FL,FL,12109,0.09840600000,0.17669000000,0.38580300000,0.03278100000,-2.21506400000,-1012650.53664000000,1342240.59907800000,0.212453,0.313697,0.614197
St. Lucie County  FL,FL,12111,0.21156700000,0.24804600000,0.56367100000,0.05151700000,-1.31550500000,-1273529.35252000000,1478322.25785200000,0.161532,0.459964,0.436329
Santa Rosa County  FL,FL,12113,0.13350600000,0.17797800000,0.44976000000,0.05309900000,-1.87030800000,-991242.08397299900,821176.36105499900,0.178010,0.365385,0.550240
Sarasota County  FL,FL,12115,0.13145900000,0.22522900000,0.44398000000,0.03700000000,-1.88812400000,-1323138.96156000000,1305838.02313299000,0.166632,0.362573,0.556020
Seminole County  FL,FL,12117,0.09013100000,0.19731400000,0.37454800000,0.03678400000,-2.31203200000,-1139177.41906000000,1382119.32337799000,0.201925,0.300218,0.625452
Sumter County  FL,FL,12119,0.26319500000,0.24359000000,0.62455800000,0.04789200000,-1.02942800000,-1153051.60590000000,1303909.27991500000,0.142796,0.513025,0.375442
Suwannee County  FL,FL,12121,0.22424600000,0.21068500000,0.66446500000,0.07320000000,-1.24109100000,-1002081.39653000000,1195647.64091300000,0.152420,0.473546,0.335535
Taylor County  FL,FL,12123,0.22569500000,0.27785100000,0.71858800000,0.05494600000,-1.23278000000,-1026233.10944000000,1142022.82510700000,0.138790,0.475074,0.281412
Union County  FL,FL,12125,0.15215100000,0.24076700000,0.67330000000,0.04036300000,-1.71782800000,-1010346.60946000000,1254718.72838200000,0.141569,0.390065,0.326700
Volusia County  FL,FL,12127,0.16840300000,0.25036600000,0.50467500000,0.06259600000,-1.59698500000,-1101039.05159000000,1381089.23904599000,0.151577,0.410369,0.495325
Wakulla County  FL,FL,12129,0.15448900000,0.22093000000,0.58134700000,0.03871600000,-1.69982200000,-1022699.93223000000,1067254.56936400000,0.184894,0.393051,0.418653
Walton County  FL,FL,12131,0.21064700000,0.21998600000,0.57857100000,0.04378300000,-1.32102800000,-989460.38534100000,899519.49687200000,0.182152,0.458963,0.421429
Washington County  FL,FL,12133,0.27216500000,0.21856800000,0.68374500000,0.05537300000,-0.98366600000,-987910.54956199900,945852.95070499900,0.177477,0.521694,0.316255
Appling County  GA,GA,13001,0.24326700000,0.20946500000,0.71178300000,0.04766600000,-1.13485200000,-822290.01538700000,1233859.11017900000,0.143785,0.493221,0.288217
Atkinson County  GA,GA,13003,0.27882500000,0.20208700000,0.80519500000,0.05224100000,-0.95029700000,-879733.79252300000,1188247.51806700000,0.149838,0.528039,0.194805
Bacon County  GA,GA,13005,0.32003200000,0.23478300000,0.76112400000,0.04474600000,-0.75362500000,-845935.68945800000,1222448.61083900000,0.121203,0.565714,0.238876
Baker County  GA,GA,13007,0.32647600000,0.30738500000,0.73985100000,0.08347700000,-0.72416800000,-895780.28203999900,1046948.79135200000,0.173031,0.571381,0.260149
Baldwin County  GA,GA,13009,0.23146400000,0.34426900000,0.60588000000,0.06203700000,-1.20006100000,-689958.93540199900,1127535.17370199000,0.153209,0.481107,0.394120
Banks County  GA,GA,13011,0.15081700000,0.11256500000,0.72966900000,0.03032400000,-1.72820700000,-551799.80195200000,1086236.35573000000,0.157126,0.388352,0.270331
Barrow County  GA,GA,13013,0.09203900000,0.17027200000,0.63717200000,0.04172600000,-2.28898400000,-594011.71098300000,1073039.17608099000,0.190328,0.303379,0.362828
Bartow County  GA,GA,13015,0.10073700000,0.16296100000,0.63593600000,0.04033800000,-2.18906400000,-579788.92283399900,971742.68990600000,0.133803,0.317391,0.364064
Ben Hill County  GA,GA,13017,0.33417300000,0.31498200000,0.72055300000,0.06303900000,-0.68936900000,-833332.60547399900,1150440.26674100000,0.167428,0.578077,0.279447
Berrien County  GA,GA,13019,0.25720300000,0.20338200000,0.68013900000,0.04479700000,-1.06055900000,-886569.68265700000,1157127.30616700000,0.161573,0.507152,0.319861
Bibb County  GA,GA,13021,0.28406200000,0.38986800000,0.55002900000,0.07540600000,-0.92440200000,-724237.28262800000,1092072.55444699000,0.193021,0.532975,0.449971
Bleckley County  GA,GA,13023,0.24602400000,0.28333300000,0.63204700000,0.06036700000,-1.11993300000,-760615.10348100000,1130434.81719300000,0.127287,0.496008,0.367953
Brantley County  GA,GA,13025,0.20653200000,0.16578300000,0.75355100000,0.04942800000,-1.34595500000,-878583.22433700000,1270664.26740100000,0.143991,0.454458,0.246449
Brooks County  GA,GA,13027,0.32726500000,0.30539800000,0.69975800000,0.05281400000,-0.72058300000,-938638.13689299900,1132083.30570600000,0.153499,0.572071,0.300242
Bryan County  GA,GA,13029,0.14926200000,0.17917000000,0.55417700000,0.03054300000,-1.74040100000,-781414.19092399900,1304629.29126599000,0.226180,0.386344,0.445823
Bulloch County  GA,GA,13031,0.20983100000,0.24172100000,0.43629100000,0.10225700000,-1.32594300000,-743802.43911899900,1271375.33667100000,0.251876,0.458073,0.563709
Burke County  GA,GA,13033,0.39170000000,0.37545100000,0.72651100000,0.09291500000,-0.44017000000,-674573.07119100000,1237259.10176200000,0.204562,0.625859,0.273489
Butts County  GA,GA,13035,0.15421200000,0.21723500000,0.71082800000,0.03851200000,-1.70194300000,-674274.11755099900,1062121.77442399000,0.166199,0.392698,0.289172
Calhoun County  GA,GA,13037,0.39200000000,0.40686300000,0.68573700000,0.05595300000,-0.43891300000,-875495.89461299900,1027909.34272900000,0.258923,0.626099,0.314263
Camden County  GA,GA,13039,0.11831600000,0.18522800000,0.52365600000,0.05780500000,-2.00847600000,-903358.27833799900,1303323.46818599000,0.253714,0.343971,0.476344
Candler County  GA,GA,13043,0.36973500000,0.23792800000,0.72641600000,0.07161100000,-0.53335500000,-747644.10538099900,1242007.99598599000,0.155456,0.608058,0.273584
Carroll County  GA,GA,13045,0.15794500000,0.20316600000,0.61162400000,0.04841600000,-1.67360100000,-654449.36888099900,959712.49311100000,0.152418,0.397423,0.388376
Catoosa County  GA,GA,13047,0.12757600000,0.18166700000,0.59087500000,0.03256400000,-1.92256600000,-509599.47267699900,937152.96854399900,0.163300,0.357178,0.409125
Charlton County  GA,GA,13049,0.29263700000,0.23965000000,0.78494800000,0.05209700000,-0.88261000000,-926292.14813800000,1263650.62906500000,0.208552,0.540959,0.215052
Chatham County  GA,GA,13051,0.22261800000,0.32415000000,0.47790700000,0.06062100000,-1.25047500000,-778041.79428899900,1332436.11449300000,0.218788,0.471824,0.522093
Chattahoochee County  GA,GA,13053,0.11708900000,0.11835900000,0.46082300000,0.07467500000,-2.02028700000,-787325.71401800000,1002185.79568800000,0.783539,0.342183,0.539177
Chattooga County  GA,GA,13055,0.17601100000,0.21186400000,0.74957900000,0.05591300000,-1.54361000000,-558927.69652100000,924909.78049999900,0.114849,0.419537,0.250421
Cherokee County  GA,GA,13057,0.05719900000,0.11962900000,0.44848400000,0.02711400000,-2.80232700000,-575166.56133599900,1003190.57215800000,0.188828,0.239163,0.551516
Clarke County  GA,GA,13059,0.24886200000,0.35075100000,0.33777800000,0.10228300000,-1.10469100000,-594488.39781400000,1103634.49295100000,0.350961,0.498861,0.662222
Clay County  GA,GA,13061,0.44004700000,0.49132900000,0.71279600000,0.06819900000,-0.24097300000,-868765.54254499900,994654.15610599900,0.215534,0.663360,0.287204
Clayton County  GA,GA,13063,0.13652600000,0.33516800000,0.53870900000,0.05512400000,-1.84445200000,-651071.40380900000,1023418.00469800000,0.303825,0.369494,0.461291
Clinch County  GA,GA,13065,0.27539300000,0.28976000000,0.74954600000,0.04194300000,-0.96743200000,-919381.20218200000,1210078.37652600000,0.218952,0.524779,0.250454
Cobb County  GA,GA,13067,0.07450700000,0.18263200000,0.34437100000,0.03831100000,-2.51944100000,-609555.00232800000,998714.88624999900,0.244999,0.272960,0.655629
Coffee County  GA,GA,13069,0.24050600000,0.24140700000,0.69090300000,0.06362100000,-1.14990600000,-851675.54497000000,1186993.08672900000,0.132392,0.490414,0.309097
Colquitt County  GA,GA,13071,0.26145300000,0.27701200000,0.72077000000,0.06296700000,-1.03842800000,-902911.41725299900,1109878.12599599000,0.114535,0.511325,0.279230
Columbia County  GA,GA,13073,0.05841400000,0.15228200000,0.40025400000,0.03660000000,-2.78000600000,-625157.06357400000,1206129.60963799000,0.205214,0.241690,0.599746
Cook County  GA,GA,13075,0.28482100000,0.25500700000,0.71672700000,0.05346800000,-0.92067000000,-902510.70500099900,1140912.41343900000,0.159501,0.533686,0.283273
Coweta County  GA,GA,13077,0.09962100000,0.18058800000,0.53260800000,0.03905000000,-2.20144300000,-676300.20017199900,990531.28562200000,0.159953,0.315628,0.467392
Crawford County  GA,GA,13079,0.17790900000,0.18491900000,0.72013700000,0.04552700000,-1.53058100000,-737796.07710600000,1067962.36050500000,0.133954,0.421793,0.279863
Crisp County  GA,GA,13081,0.41876600000,0.40724100000,0.69710800000,0.07033500000,-0.32784200000,-822189.03698600000,1099017.28455800000,0.165544,0.647121,0.302892
Dade County  GA,GA,13083,0.07561400000,0.13851900000,0.61482500000,0.05413400000,-2.50349100000,-518719.80992700000,906309.68539400000,0.150394,0.274980,0.385175
Dawson County  GA,GA,13085,0.10162300000,0.14271700000,0.55691000000,0.03383000000,-2.17932000000,-549752.62650500000,1026818.36328600000,0.187034,0.318784,0.443090
Decatur County  GA,GA,13087,0.33095300000,0.31438700000,0.64637700000,0.06486400000,-0.70387700000,-946592.85791200000,1041053.77835000000,0.165573,0.575285,0.353623
DeKalb County  GA,GA,13089,0.14547200000,0.32848700000,0.37876600000,0.05523200000,-1.77056400000,-624334.41686999900,1031616.66279600000,0.284474,0.381408,0.621234
Dodge County  GA,GA,13091,0.19586300000,0.26352800000,0.70485000000,0.05419500000,-1.41235400000,-787416.42800800000,1148667.43845500000,0.120450,0.442564,0.295150
Dooly County  GA,GA,13093,0.29633500000,0.36910200000,0.70316900000,0.06392800000,-0.86481300000,-796824.40677700000,1092797.85717600000,0.159966,0.544367,0.296831
Dougherty County  GA,GA,13095,0.36316500000,0.42808200000,0.55532600000,0.10145600000,-0.56165200000,-870349.14116999900,1064550.19441000000,0.219603,0.602632,0.444674
Douglas County  GA,GA,13097,0.10393300000,0.19782400000,0.54416200000,0.03846600000,-2.15426400000,-638041.04095900000,985375.52579800000,0.225431,0.322386,0.455838
Early County  GA,GA,13099,0.37316900000,0.37974700000,0.66183000000,0.08099400000,-0.51864400000,-901335.60282799900,1005619.02479300000,0.189238,0.610876,0.338170
Echols County  GA,GA,13101,0.34401500000,0.17634900000,0.75739200000,0.03718500000,-0.64545200000,-944329.37731899900,1196358.36679099000,0.126316,0.586528,0.242608
Effingham County  GA,GA,13103,0.11089100000,0.15774600000,0.62680600000,0.04231900000,-2.08167700000,-741329.60007499900,1307420.76767000000,0.127387,0.333003,0.373194
Elbert County  GA,GA,13105,0.23631200000,0.27304700000,0.71667500000,0.05833500000,-1.17300800000,-569774.14193799900,1146735.40855800000,0.146210,0.486119,0.283325
Emanuel County  GA,GA,13107,0.37433600000,0.30967000000,0.74185600000,0.04395000000,-0.51365900000,-730317.76314800000,1218722.91850700000,0.150071,0.611830,0.258144
Evans County  GA,GA,13109,0.36853100000,0.27845200000,0.74950500000,0.08145600000,-0.53852200000,-772101.67245700000,1262770.22993099000,0.166447,0.607068,0.250495
Fannin County  GA,GA,13111,0.14672500000,0.16659000000,0.68734000000,0.03932200000,-1.76052400000,-505187.65177499900,1007965.92503500000,0.124679,0.383047,0.312660
Fayette County  GA,GA,13113,0.03027200000,0.11709700000,0.33456800000,0.02628100000,-3.46679400000,-666682.84526099900,1013290.94266800000,0.208775,0.173989,0.665432
Floyd County  GA,GA,13115,0.19955100000,0.21756200000,0.61527800000,0.06694800000,-1.38910300000,-580925.71508899900,939011.75862400000,0.128595,0.446711,0.384722
Forsyth County  GA,GA,13117,0.05821600000,0.08956600000,0.40304500000,0.02072800000,-2.78361300000,-573253.03527300000,1033852.89981500000,0.166858,0.241280,0.596955
